PlotID,site,plot,time,treatment,richness,abundances,SimpsonEvenness,pilou_evenness,life_form
CBO_6_90_open,CBO,6,90,open,4,5,0.8928571428571428,0.6440602861111444,shrubs
ITA_6_90_open,ITA,6,90,open,1,1,1,0,shrubs
VGM_6_90_open,VGM,6,90,open,2,4,0.8,1.1541560327111708,shrubs
VGM_7_90_open,VGM,7,90,open,1,2,1,0,shrubs
CAR_8_90_open,CAR,8,90,open,1,1,1,0,shrubs
ITA_8_90_open,ITA,8,90,open,1,1,1,0,shrubs
CAR_9_90_open,CAR,9,90,open,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_9_90_open,CBO,9,90,open,0,0,0,0,shrubs
VGM_9_90_open,VGM,9,90,open,1,1,1,0,shrubs
CAR_10_90_open,CAR,10,90,open,1,1,1,0,shrubs
ITA_10_90_open,ITA,10,90,open,0,0,0,0,shrubs
CAR_11_90_open,CAR,11,90,open,3,6,0.6666666666666666,0.6068261510845582,shrubs
CBO_11_90_open,CBO,11,90,open,1,6,1,0,shrubs
CAR_12_90_open,CAR,12,90,open,1,1,1,0,shrubs
CBO_12_90_open,CBO,12,90,open,1,1,1,0,shrubs
ITA_12_90_open,ITA,12,90,open,1,2,1,0,shrubs
VGM_12_90_open,VGM,12,90,open,2,10,0.6097560975609756,0.8796920981030265,shrubs
CAR_14_90_open,CAR,14,90,open,1,1,1,0,shrubs
CBO_14_90_open,CBO,14,90,open,1,2,1,0,shrubs
ITA_14_90_open,ITA,14,90,open,0,0,0,0,shrubs
VGM_14_90_open,VGM,14,90,open,0,0,0,0,shrubs
CAR_15_90_open,CAR,15,90,open,1,1,1,0,shrubs
CBO_15_90_open,CBO,15,90,open,1,1,1,0,shrubs
ITA_15_90_open,ITA,15,90,open,0,0,0,0,shrubs
VGM_15_90_open,VGM,15,90,open,1,1,1,0,shrubs
CBO_1_96_open,CBO,1,96,open,1,2,1,0,shrubs
ITA_1_96_open,ITA,1,96,open,3,5,0.7575757575757577,0.6895751716869981,shrubs
CAR_2_96_open,CAR,2,96,open,2,8,0.64,0.9233248261689366,shrubs
CBO_2_96_open,CBO,2,96,open,1,1,1,0,shrubs
ITA_2_96_open,ITA,2,96,open,1,1,1,0,shrubs
CAR_3_96_open,CAR,3,96,open,1,3,1,0,shrubs
CAR_4_96_open,CAR,4,96,open,1,4,1,0,shrubs
ITA_4_96_open,ITA,4,96,open,1,3,1,0,shrubs
VGM_4_96_open,VGM,4,96,open,1,2,1,0,shrubs
CAR_5_96_open,CAR,5,96,open,1,3,1,0,shrubs
CBO_5_96_open,CBO,5,96,open,2,4,1,1.4426950408889634,shrubs
VGM_5_96_open,VGM,5,96,open,3,4,0.8888888888888888,0.8091015347794109,shrubs
CBO_6_96_open,CBO,6,96,open,4,5,0.8928571428571428,0.6440602861111444,shrubs
ITA_6_96_open,ITA,6,96,open,1,1,1,0,shrubs
VGM_6_96_open,VGM,6,96,open,2,4,0.8,1.1541560327111708,shrubs
VGM_7_96_open,VGM,7,96,open,1,3,1,0,shrubs
CAR_8_96_open,CAR,8,96,open,1,1,1,0,shrubs
ITA_8_96_open,ITA,8,96,open,1,1,1,0,shrubs
CAR_9_96_open,CAR,9,96,open,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_9_96_open,CBO,9,96,open,0,0,0,0,shrubs
VGM_9_96_open,VGM,9,96,open,1,2,1,0,shrubs
CAR_10_96_open,CAR,10,96,open,1,1,1,0,shrubs
ITA_10_96_open,ITA,10,96,open,0,0,0,0,shrubs
CAR_11_96_open,CAR,11,96,open,3,6,0.6666666666666666,0.6068261510845582,shrubs
CBO_11_96_open,CBO,11,96,open,1,6,1,0,shrubs
CAR_12_96_open,CAR,12,96,open,1,1,1,0,shrubs
CBO_12_96_open,CBO,12,96,open,1,1,1,0,shrubs
ITA_12_96_open,ITA,12,96,open,1,2,1,0,shrubs
VGM_12_96_open,VGM,12,96,open,2,10,0.6097560975609756,0.8796920981030265,shrubs
CAR_14_96_open,CAR,14,96,open,1,4,1,0,shrubs
CBO_14_96_open,CBO,14,96,open,1,1,1,0,shrubs
ITA_14_96_open,ITA,14,96,open,1,1,1,0,shrubs
VGM_14_96_open,VGM,14,96,open,0,0,0,0,shrubs
CAR_15_96_open,CAR,15,96,open,1,1,1,0,shrubs
CBO_15_96_open,CBO,15,96,open,1,2,1,0,shrubs
ITA_15_96_open,ITA,15,96,open,0,0,0,0,shrubs
VGM_15_96_open,VGM,15,96,open,1,1,1,0,shrubs
CAR_1_0_closed,CAR,1,0,closed,4,8,0.5714285714285714,0.4121985831111324,herbs
CBO_1_0_closed,CBO,1,0,closed,4,8,0.7272727272727273,0.5246163785050776,herbs
ITA_1_0_closed,ITA,1,0,closed,2,7,0.6621621621621622,0.955298067615665,herbs
VGM_1_0_closed,VGM,1,0,closed,0,0,0,0,herbs
CAR_2_0_closed,CAR,2,0,closed,5,16,0.8258064516129032,0.5131023975718085,herbs
CBO_2_0_closed,CBO,2,0,closed,1,1,1,0,herbs
ITA_2_0_closed,ITA,2,0,closed,3,8,0.5614035087719298,0.5110114956501542,herbs
CAR_3_0_closed,CAR,3,0,closed,6,11,0.8066666666666668,0.4502092387513395,herbs
CAR_4_0_closed,CAR,4,0,closed,3,8,0.9696969696969697,0.8826562197593574,herbs
CBO_4_0_closed,CBO,4,0,closed,2,2,1,1.4426950408889634,herbs
ITA_4_0_closed,ITA,4,0,closed,1,2,1,0,herbs
VGM_4_0_closed,VGM,4,0,closed,3,11,0.8962962962962964,0.81584404756923945,herbs
CAR_5_0_closed,CAR,5,0,closed,3,7,0.9607843137254903,0.874543570680687,herbs
CBO_5_0_closed,CBO,5,0,closed,1,4,1,0,herbs
VGM_5_0_closed,VGM,5,0,closed,3,3,1,0.9102392266268373,herbs
CBO_6_0_closed,CBO,6,0,closed,1,9,1,0,herbs
ITA_6_0_closed,ITA,6,0,closed,1,1,1,0,herbs
VGM_6_0_closed,VGM,6,0,closed,5,17,0.44122137404580153,0.2741462535690501,herbs
VGM_7_0_closed,VGM,7,0,closed,5,13,0.7860465116279068,0.4883981578631367,herbs
CAR_8_0_closed,CAR,8,0,closed,4,15,0.7499999999999999,0.5410106403333612,herbs
ITA_8_0_closed,ITA,8,0,closed,3,10,0.7936507936507936,0.722412084624474,herbs
VGM_8_0_closed,VGM,8,0,closed,5,13,0.5728813559322034,0.35595119979855727,herbs
CAR_9_0_closed,CAR,9,0,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_9_0_closed,CBO,9,0,closed,3,8,0.5614035087719298,0.5110114956501542,herbs
VGM_9_0_closed,VGM,9,0,closed,6,59,0.663047619047619,0.37005392209997934,herbs
CAR_10_0_closed,CAR,10,0,closed,3,7,0.7777777777777778,0.7079638429319846,herbs
VGM_10_0_closed,VGM,10,0,closed,7,19,0.6067226890756304,0.31179378419408416,herbs
CAR_11_0_closed,CAR,11,0,closed,3,6,1,0.9102392266268373,herbs
CBO_11_0_closed,CBO,11,0,closed,3,7,0.7777777777777778,0.7079638429319846,herbs
VGM_11_0_closed,VGM,11,0,closed,4,11,0.4514925373134328,0.3256830222902324,herbs
CAR_12_0_closed,CAR,12,0,closed,1,1,1,0,herbs
CBO_12_0_closed,CBO,12,0,closed,2,10,0.7352941176470587,1.0608051771242375,herbs
VGM_12_0_closed,VGM,12,0,closed,1,1,1,0,herbs
CAR_14_0_closed,CAR,14,0,closed,3,3,1,0.9102392266268373,herbs
CBO_14_0_closed,CBO,14,0,closed,3,7,0.6049382716049382,0.5506385445026546,herbs
ITA_14_0_closed,ITA,14,0,closed,1,1,1,0,herbs
VGM_14_0_closed,VGM,14,0,closed,2,3,0.8999999999999999,1.298425536800067,herbs
CAR_15_0_closed,CAR,15,0,closed,0,0,0,0,herbs
CBO_15_0_closed,CBO,15,0,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
ITA_15_0_closed,ITA,15,0,closed,1,1,1,0,herbs
VGM_15_0_closed,VGM,15,0,closed,3,6,0.8571428571428571,0.780205051394432,herbs
CAR_1_6_closed,CAR,1,6,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_1_6_closed,CBO,1,6,closed,4,8,0.7272727272727273,0.5246163785050776,herbs
ITA_1_6_closed,ITA,1,6,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
VGM_1_6_closed,VGM,1,6,closed,0,0,0,0,herbs
CAR_2_6_closed,CAR,2,6,closed,5,13,0.8243902439024391,0.5122224582467044,herbs
CBO_2_6_closed,CBO,2,6,closed,1,2,1,0,herbs
ITA_2_6_closed,ITA,2,6,closed,3,13,0.5365079365079365,0.48835056920614445,herbs
CAR_3_6_closed,CAR,3,6,closed,6,11,0.8066666666666668,0.4502092387513395,herbs
CAR_4_6_closed,CAR,4,6,closed,3,7,0.9607843137254903,0.874543570680687,herbs
CBO_4_6_closed,CBO,4,6,closed,1,1,1,0,herbs
ITA_4_6_closed,ITA,4,6,closed,1,1,1,0,herbs
VGM_4_6_closed,VGM,4,6,closed,3,12,0.96,0.8738296575617638,herbs
CAR_5_6_closed,CAR,5,6,closed,4,8,0.8888888888888888,0.6411977959506504,herbs
CBO_5_6_closed,CBO,5,6,closed,1,4,1,0,herbs
VGM_5_6_closed,VGM,5,6,closed,3,3,1,0.9102392266268373,herbs
CBO_6_6_closed,CBO,6,6,closed,1,9,1,0,herbs
ITA_6_6_closed,ITA,6,6,closed,2,2,1,1.4426950408889634,herbs
VGM_6_6_closed,VGM,6,6,closed,6,18,0.409090909090909,0.22831798358914657,herbs
VGM_7_6_closed,VGM,7,6,closed,7,17,0.7506493506493507,0.38575745699963104,herbs
CAR_8_6_closed,CAR,8,6,closed,4,14,0.7903225806451614,0.5700972338996712,herbs
ITA_8_6_closed,ITA,8,6,closed,3,11,0.7908496732026146,0.7198623949140349,herbs
VGM_8_6_closed,VGM,8,6,closed,5,16,0.46545454545454545,0.28920316954047387,herbs
CAR_9_6_closed,CAR,9,6,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_9_6_closed,CBO,9,6,closed,3,9,0.5294117647058824,0.4818913552730315,herbs
VGM_9_6_closed,VGM,9,6,closed,6,63,0.6675075681130171,0.3725430670672554,herbs
CAR_10_6_closed,CAR,10,6,closed,3,6,0.8571428571428571,0.780205051394432,herbs
VGM_10_6_closed,VGM,10,6,closed,7,21,0.6,0.30833900542185044,herbs
CAR_11_6_closed,CAR,11,6,closed,3,6,0.8571428571428571,0.780205051394432,herbs
CBO_11_6_closed,CBO,11,6,closed,3,7,0.7777777777777778,0.7079638429319846,herbs
VGM_11_6_closed,VGM,11,6,closed,4,12,0.42857142857142855,0.3091489373333493,herbs
CAR_12_6_closed,CAR,12,6,closed,2,3,0.8999999999999999,1.298425536800067,herbs
CBO_12_6_closed,CBO,12,6,closed,2,10,0.7352941176470587,1.0608051771242375,herbs
VGM_12_6_closed,VGM,12,6,closed,1,1,1,0,herbs
CAR_14_6_closed,CAR,14,6,closed,3,3,1,0.9102392266268373,herbs
CBO_14_6_closed,CBO,14,6,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
ITA_14_6_closed,ITA,14,6,closed,1,1,1,0,herbs
VGM_14_6_closed,VGM,14,6,closed,2,3,0.8999999999999999,1.298425536800067,herbs
CAR_15_6_closed,CAR,15,6,closed,0,0,0,0,herbs
CBO_15_6_closed,CBO,15,6,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
ITA_15_6_closed,ITA,15,6,closed,1,2,1,0,herbs
VGM_15_6_closed,VGM,15,6,closed,3,9,1,0.9102392266268373,herbs
CAR_1_12_closed,CAR,1,12,closed,4,4,1,0.7213475204444817,herbs
CBO_1_12_closed,CBO,1,12,closed,4,8,0.7272727272727273,0.5246163785050776,herbs
ITA_1_12_closed,ITA,1,12,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
VGM_1_12_closed,VGM,1,12,closed,0,0,0,0,herbs
CAR_2_12_closed,CAR,2,12,closed,4,10,0.8333333333333333,0.6011229337037347,herbs
CBO_2_12_closed,CBO,2,12,closed,1,2,1,0,herbs
ITA_2_12_closed,ITA,2,12,closed,3,14,0.5185185185185186,0.4719758952879898,herbs
CAR_3_12_closed,CAR,3,12,closed,6,11,0.8066666666666668,0.4502092387513395,herbs
CAR_4_12_closed,CAR,4,12,closed,3,6,0.8571428571428571,0.780205051394432,herbs
CBO_4_12_closed,CBO,4,12,closed,1,1,1,0,herbs
ITA_4_12_closed,ITA,4,12,closed,2,2,1,1.4426950408889634,herbs
VGM_4_12_closed,VGM,4,12,closed,4,13,0.8284313725490194,0.5975869164466538,herbs
CAR_5_12_closed,CAR,5,12,closed,4,8,0.8888888888888888,0.6411977959506504,herbs
CBO_5_12_closed,CBO,5,12,closed,1,4,1,0,herbs
VGM_5_12_closed,VGM,5,12,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_6_12_closed,CBO,6,12,closed,1,10,1,0,herbs
ITA_6_12_closed,ITA,6,12,closed,2,2,1,1.4426950408889634,herbs
VGM_6_12_closed,VGM,6,12,closed,6,18,0.409090909090909,0.22831798358914657,herbs
VGM_7_12_closed,VGM,7,12,closed,7,19,0.7474120082815735,0.38409379212314704,herbs
CAR_8_12_closed,CAR,8,12,closed,4,13,0.7681818181818181,0.5541260497959881,herbs
ITA_8_12_closed,ITA,8,12,closed,3,12,0.7741935483870966,0.7047013367433578,herbs
VGM_8_12_closed,VGM,8,12,closed,5,18,0.4207792207792208,0.26144482960690163,herbs
CAR_9_12_closed,CAR,9,12,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_9_12_closed,CBO,9,12,closed,3,9,0.5294117647058824,0.4818913552730315,herbs
VGM_9_12_closed,VGM,9,12,closed,7,64,0.5898617511520737,0.30312897614436907,herbs
CAR_10_12_closed,CAR,10,12,closed,3,5,0.9259259259259257,0.8428140987285528,herbs
VGM_10_12_closed,VGM,10,12,closed,7,22,0.6402116402116402,0.32900370067058116,herbs
CAR_11_12_closed,CAR,11,12,closed,3,6,0.8571428571428571,0.780205051394432,herbs
CBO_11_12_closed,CBO,11,12,closed,3,7,0.7777777777777778,0.7079638429319846,herbs
VGM_11_12_closed,VGM,11,12,closed,4,14,0.4622641509433962,0.3334530990733925,herbs
CAR_12_12_closed,CAR,12,12,closed,2,3,0.8999999999999999,1.298425536800067,herbs
CBO_12_12_closed,CBO,12,12,closed,2,9,0.6230769230769231,0.8989099870154311,herbs
VGM_12_12_closed,VGM,12,12,closed,1,1,1,0,herbs
CAR_14_12_closed,CAR,14,12,closed,3,3,1,0.9102392266268373,herbs
CBO_14_12_closed,CBO,14,12,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
ITA_14_12_closed,ITA,14,12,closed,1,1,1,0,herbs
VGM_14_12_closed,VGM,14,12,closed,2,3,0.8999999999999999,1.298425536800067,herbs
CAR_15_12_closed,CAR,15,12,closed,0,0,0,0,herbs
CBO_15_12_closed,CBO,15,12,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
ITA_15_12_closed,ITA,15,12,closed,1,2,1,0,herbs
VGM_15_12_closed,VGM,15,12,closed,3,9,1,0.9102392266268373,herbs
CAR_1_18_closed,CAR,1,18,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_1_18_closed,CBO,1,18,closed,4,6,0.75,0.5410106403333613,herbs
ITA_1_18_closed,ITA,1,18,closed,3,7,0.6049382716049382,0.5506385445026546,herbs
VGM_1_18_closed,VGM,1,18,closed,0,0,0,0,herbs
CAR_2_18_closed,CAR,2,18,closed,5,13,0.7191489361702127,0.4468323571939336,herbs
CBO_2_18_closed,CBO,2,18,closed,1,2,1,0,herbs
ITA_2_18_closed,ITA,2,18,closed,3,14,0.5185185185185186,0.4719758952879898,herbs
CAR_3_18_closed,CAR,3,18,closed,6,11,0.8066666666666668,0.4502092387513395,herbs
CAR_4_18_closed,CAR,4,18,closed,3,6,0.8571428571428571,0.780205051394432,herbs
CBO_4_18_closed,CBO,4,18,closed,1,1,1,0,herbs
ITA_4_18_closed,ITA,4,18,closed,2,2,1,1.4426950408889634,herbs
VGM_4_18_closed,VGM,4,18,closed,4,13,0.8284313725490194,0.5975869164466538,herbs
CAR_5_18_closed,CAR,5,18,closed,4,8,0.8888888888888888,0.6411977959506504,herbs
CBO_5_18_closed,CBO,5,18,closed,1,4,1,0,herbs
VGM_5_18_closed,VGM,5,18,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_6_18_closed,CBO,6,18,closed,1,11,1,0,herbs
ITA_6_18_closed,ITA,6,18,closed,2,2,1,1.4426950408889634,herbs
VGM_6_18_closed,VGM,6,18,closed,6,18,0.409090909090909,0.22831798358914657,herbs
VGM_7_18_closed,VGM,7,18,closed,7,19,0.7934065934065935,0.4077303331768792,herbs
CAR_8_18_closed,CAR,8,18,closed,4,14,0.7903225806451614,0.5700972338996712,herbs
ITA_8_18_closed,ITA,8,18,closed,3,12,0.7741935483870966,0.7047013367433578,herbs
VGM_8_18_closed,VGM,8,18,closed,5,20,0.4395604395604395,0.2731142569492799,herbs
CAR_9_18_closed,CAR,9,18,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_9_18_closed,CBO,9,18,closed,3,8,0.5614035087719298,0.5110114956501542,herbs
VGM_9_18_closed,VGM,9,18,closed,7,61,0.579685309238199,0.2978993195136068,herbs
CAR_10_18_closed,CAR,10,18,closed,3,6,0.8571428571428571,0.780205051394432,herbs
VGM_10_18_closed,VGM,10,18,closed,7,22,0.6402116402116402,0.32900370067058116,herbs
CAR_11_18_closed,CAR,11,18,closed,3,6,0.8571428571428571,0.780205051394432,herbs
CBO_11_18_closed,CBO,11,18,closed,3,7,0.7777777777777778,0.7079638429319846,herbs
VGM_11_18_closed,VGM,11,18,closed,4,14,0.4622641509433962,0.3334530990733925,herbs
CAR_12_18_closed,CAR,12,18,closed,2,3,0.8999999999999999,1.298425536800067,herbs
CBO_12_18_closed,CBO,12,18,closed,2,9,0.6230769230769231,0.8989099870154311,herbs
VGM_12_18_closed,VGM,12,18,closed,1,1,1,0,herbs
CAR_14_18_closed,CAR,14,18,closed,3,3,1,0.9102392266268373,herbs
CBO_14_18_closed,CBO,14,18,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
ITA_14_18_closed,ITA,14,18,closed,1,1,1,0,herbs
VGM_14_18_closed,VGM,14,18,closed,3,4,0.8888888888888888,0.8091015347794109,herbs
CAR_15_18_closed,CAR,15,18,closed,0,0,0,0,herbs
CBO_15_18_closed,CBO,15,18,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
ITA_15_18_closed,ITA,15,18,closed,1,2,1,0,herbs
VGM_15_18_closed,VGM,15,18,closed,3,10,0.9803921568627451,0.892391398653762,herbs
CAR_1_24_closed,CAR,1,24,closed,4,7,0.6447368421052632,0.4650793223918369,herbs
CBO_1_24_closed,CBO,1,24,closed,4,6,0.75,0.5410106403333613,herbs
ITA_1_24_closed,ITA,1,24,closed,3,7,0.6049382716049382,0.5506385445026546,herbs
VGM_1_24_closed,VGM,1,24,closed,0,0,0,0,herbs
CAR_2_24_closed,CAR,2,24,closed,5,12,0.6545454545454545,0.40669195716629136,herbs
CBO_2_24_closed,CBO,2,24,closed,1,2,1,0,herbs
ITA_2_24_closed,ITA,2,24,closed,2,12,0.6923076923076922,0.9987888744615899,herbs
CAR_3_24_closed,CAR,3,24,closed,7,12,0.7912087912087912,0.40660088627057195,herbs
CAR_4_24_closed,CAR,4,24,closed,6,11,0.6111111111111112,0.3410676051146511,herbs
CBO_4_24_closed,CBO,4,24,closed,1,1,1,0,herbs
ITA_4_24_closed,ITA,4,24,closed,2,2,1,1.4426950408889634,herbs
VGM_4_24_closed,VGM,4,24,closed,4,14,0.8166666666666667,0.5891004750296601,herbs
CAR_5_24_closed,CAR,5,24,closed,4,9,0.81,0.5842914915600302,herbs
CBO_5_24_closed,CBO,5,24,closed,1,4,1,0,herbs
VGM_5_24_closed,VGM,5,24,closed,4,5,0.8928571428571428,0.6440602861111444,herbs
CBO_6_24_closed,CBO,6,24,closed,1,11,1,0,herbs
ITA_6_24_closed,ITA,6,24,closed,2,2,1,1.4426950408889634,herbs
VGM_6_24_closed,VGM,6,24,closed,6,19,0.43917274939172746,0.2451069783272509,herbs
VGM_7_24_closed,VGM,7,24,closed,7,18,0.8265306122448981,0.4247527115505083,herbs
CAR_8_24_closed,CAR,8,24,closed,4,13,0.8284313725490194,0.5975869164466538,herbs
ITA_8_24_closed,ITA,8,24,closed,3,11,0.7908496732026146,0.7198623949140349,herbs
VGM_8_24_closed,VGM,8,24,closed,5,20,0.4395604395604395,0.2731142569492799,herbs
CAR_9_24_closed,CAR,9,24,closed,4,6,0.75,0.5410106403333613,herbs
CBO_9_24_closed,CBO,9,24,closed,3,8,0.5614035087719298,0.5110114956501542,herbs
VGM_9_24_closed,VGM,9,24,closed,5,56,0.7466666666666667,0.46393008447117684,herbs
CAR_10_24_closed,CAR,10,24,closed,3,6,0.8571428571428571,0.780205051394432,herbs
VGM_10_24_closed,VGM,10,24,closed,7,22,0.6402116402116402,0.32900370067058116,herbs
CAR_11_24_closed,CAR,11,24,closed,3,5,0.9259259259259257,0.8428140987285528,herbs
CBO_11_24_closed,CBO,11,24,closed,3,7,0.7777777777777778,0.7079638429319846,herbs
VGM_11_24_closed,VGM,11,24,closed,4,14,0.4622641509433962,0.3334530990733925,herbs
CAR_12_24_closed,CAR,12,24,closed,2,3,0.8999999999999999,1.298425536800067,herbs
CBO_12_24_closed,CBO,12,24,closed,2,9,0.6230769230769231,0.8989099870154311,herbs
VGM_12_24_closed,VGM,12,24,closed,1,1,1,0,herbs
CAR_14_24_closed,CAR,14,24,closed,3,3,1,0.9102392266268373,herbs
CBO_14_24_closed,CBO,14,24,closed,2,5,0.7352941176470587,1.0608051771242375,herbs
ITA_14_24_closed,ITA,14,24,closed,1,1,1,0,herbs
VGM_14_24_closed,VGM,14,24,closed,3,3,1,0.9102392266268373,herbs
CAR_15_24_closed,CAR,15,24,closed,0,0,0,0,herbs
CBO_15_24_closed,CBO,15,24,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
ITA_15_24_closed,ITA,15,24,closed,1,2,1,0,herbs
VGM_15_24_closed,VGM,15,24,closed,3,10,0.9803921568627451,0.892391398653762,herbs
CAR_1_30_closed,CAR,1,30,closed,3,6,0.6666666666666666,0.6068261510845582,herbs
CBO_1_30_closed,CBO,1,30,closed,4,6,0.75,0.5410106403333613,herbs
ITA_1_30_closed,ITA,1,30,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
VGM_1_30_closed,VGM,1,30,closed,0,0,0,0,herbs
CAR_2_30_closed,CAR,2,30,closed,5,13,0.7191489361702127,0.4468323571939336,herbs
CBO_2_30_closed,CBO,2,30,closed,1,3,1,0,herbs
ITA_2_30_closed,ITA,2,30,closed,2,12,0.6923076923076922,0.9987888744615899,herbs
CAR_3_30_closed,CAR,3,30,closed,7,12,0.7912087912087912,0.40660088627057195,herbs
CAR_4_30_closed,CAR,4,30,closed,6,12,0.5454545454545454,0.3044239781188621,herbs
CBO_4_30_closed,CBO,4,30,closed,1,1,1,0,herbs
ITA_4_30_closed,ITA,4,30,closed,2,2,1,1.4426950408889634,herbs
VGM_4_30_closed,VGM,4,30,closed,5,17,0.7316455696202531,0.4545969521208299,herbs
CAR_5_30_closed,CAR,5,30,closed,4,9,0.81,0.5842914915600302,herbs
CBO_5_30_closed,CBO,5,30,closed,1,4,1,0,herbs
VGM_5_30_closed,VGM,5,30,closed,3,3,1,0.9102392266268373,herbs
CBO_6_30_closed,CBO,6,30,closed,1,11,1,0,herbs
ITA_6_30_closed,ITA,6,30,closed,2,2,1,1.4426950408889634,herbs
VGM_6_30_closed,VGM,6,30,closed,6,18,0.4655172413793103,0.25981011925661507,herbs
VGM_7_30_closed,VGM,7,30,closed,6,17,0.8757575757575758,0.48876960931306207,herbs
CAR_8_30_closed,CAR,8,30,closed,5,14,0.7538461538461538,0.46839095066801506,herbs
ITA_8_30_closed,ITA,8,30,closed,3,11,0.7908496732026146,0.7198623949140349,herbs
VGM_8_30_closed,VGM,8,30,closed,5,18,0.4835820895522387,0.3004664459661406,herbs
CAR_9_30_closed,CAR,9,30,closed,4,6,0.75,0.5410106403333613,herbs
CBO_9_30_closed,CBO,9,30,closed,2,8,0.8,1.1541560327111708,herbs
VGM_9_30_closed,VGM,9,30,closed,5,60,0.7392197125256672,0.4593030317073105,herbs
CAR_10_30_closed,CAR,10,30,closed,3,6,0.8571428571428571,0.780205051394432,herbs
VGM_10_30_closed,VGM,10,30,closed,6,19,0.6333333333333334,0.35347006348245663,herbs
CAR_11_30_closed,CAR,11,30,closed,3,5,0.9259259259259257,0.8428140987285528,herbs
CBO_11_30_closed,CBO,11,30,closed,3,7,0.7777777777777778,0.7079638429319846,herbs
VGM_11_30_closed,VGM,11,30,closed,4,12,0.5142857142857143,0.3709787248000192,herbs
CAR_12_30_closed,CAR,12,30,closed,2,3,0.8999999999999999,1.298425536800067,herbs
CBO_12_30_closed,CBO,12,30,closed,2,9,0.6230769230769231,0.8989099870154311,herbs
VGM_12_30_closed,VGM,12,30,closed,1,1,1,0,herbs
CAR_14_30_closed,CAR,14,30,closed,4,4,1,0.7213475204444817,herbs
CBO_14_30_closed,CBO,14,30,closed,2,5,0.7352941176470587,1.0608051771242375,herbs
ITA_14_30_closed,ITA,14,30,closed,1,1,1,0,herbs
VGM_14_30_closed,VGM,14,30,closed,3,3,1,0.9102392266268373,herbs
CAR_15_30_closed,CAR,15,30,closed,3,3,1,0.9102392266268373,herbs
CBO_15_30_closed,CBO,15,30,closed,3,9,0.5294117647058824,0.4818913552730315,herbs
ITA_15_30_closed,ITA,15,30,closed,1,2,1,0,herbs
VGM_15_30_closed,VGM,15,30,closed,3,10,0.9803921568627451,0.892391398653762,herbs
CAR_1_36_closed,CAR,1,36,closed,2,5,0.7352941176470587,1.0608051771242375,herbs
CBO_1_36_closed,CBO,1,36,closed,3,5,0.7575757575757577,0.6895751716869981,herbs
ITA_1_36_closed,ITA,1,36,closed,2,6,0.6923076923076922,0.9987888744615899,herbs
VGM_1_36_closed,VGM,1,36,closed,0,0,0,0,herbs
CAR_2_36_closed,CAR,2,36,closed,5,14,0.6758620689655173,0.4199367143920135,herbs
CBO_2_36_closed,CBO,2,36,closed,1,3,1,0,herbs
ITA_2_36_closed,ITA,2,36,closed,3,14,0.6049382716049382,0.5506385445026546,herbs
CAR_3_36_closed,CAR,3,36,closed,7,12,0.7912087912087912,0.40660088627057195,herbs
CAR_4_36_closed,CAR,4,36,closed,6,15,0.4213483146067416,0.2351589718614806,herbs
CBO_4_36_closed,CBO,4,36,closed,1,1,1,0,herbs
ITA_4_36_closed,ITA,4,36,closed,2,3,0.8999999999999999,1.298425536800067,herbs
VGM_4_36_closed,VGM,4,36,closed,6,21,0.6504424778761063,0.36301885886297947,herbs
CAR_5_36_closed,CAR,5,36,closed,5,12,0.7578947368421052,0.47090647671886365,herbs
CBO_5_36_closed,CBO,5,36,closed,1,4,1,0,herbs
VGM_5_36_closed,VGM,5,36,closed,4,4,1,0.7213475204444817,herbs
CBO_6_36_closed,CBO,6,36,closed,1,11,1,0,herbs
ITA_6_36_closed,ITA,6,36,closed,2,2,1,1.4426950408889634,herbs
VGM_6_36_closed,VGM,6,36,closed,7,19,0.5106082036775107,0.2624007094702688,herbs
VGM_7_36_closed,VGM,7,36,closed,8,23,0.7429775280898877,0.3572966650890739,herbs
CAR_8_36_closed,CAR,8,36,closed,6,16,0.6666666666666666,0.37207375103416485,herbs
ITA_8_36_closed,ITA,8,36,closed,3,11,0.7908496732026146,0.7198623949140349,herbs
VGM_8_36_closed,VGM,8,36,closed,6,19,0.4456790123456789,0.2487381928209879,herbs
