PlotID,Site,Treatment,Plot,Month,Time,bamboo,herb,liana,palm,shrub,tree,tree.log10,palm.log10,liana.log10,shrub.log10,herb.log10,bamboo.log10,tree.sqrt,palm.sqrt,liana.sqrt,shrub.sqrt,herb.sqrt,bamboo.sqrt,tree.cube,palm.cube,liana.cube,shrub.cube,herb.cube,bamboo.cube,bamboo.abn,herb.abn,liana.abn,palm.abn,shrub.abn,tree.abn
VGM_open_1_p54_54,VGM,open,1,p54,54,0,2.7777777777777772,0,1,0,1,0,0,0,0,0.4436974992327127,0,1,1,0,0,1.6666666666666665,0,1,1,0,0,1.4057211088362487,0,0,5,0,1,0,1
VGM_open_1_p60_60,VGM,open,1,p60,60,0,2.571428571428571,0,1,0,1,0,0,0,0,0.4101744650890492,0,1,1,0,0,1.6035674514745462,0,1,1,0,0,1.3700134211888826,0,0,6,0,1,0,1
VGM_open_1_p66_66,VGM,open,1,p66,66,0,2.571428571428571,0,1,0,1,0,0,0,0,0.4101744650890492,0,1,1,0,0,1.6035674514745462,0,1,1,0,0,1.3700134211888826,0,0,6,0,1,0,1
VGM_open_1_p72_72,VGM,open,1,p72,72,0,2.571428571428571,0,0,0,1,0,0,0,0,0.4101744650890492,0,1,0,0,0,1.6035674514745462,0,1,0,0,0,1.3700134211888826,0,0,6,0,0,0,1
VGM_open_1_p78_78,VGM,open,1,p78,78,0,1.923076923076923,1,0,0,1,0,0,0,0,0.28399665636520083,0,1,0,1,0,1.3867504905630728,0,1,0,1,0,1.2435565865985811,0,0,5,1,0,0,1
VGM_open_1_p84_84,VGM,open,1,p84,84,0,1.923076923076923,1,1,0,1,0,0,0,0,0.28399665636520083,0,1,1,1,0,1.3867504905630728,0,1,1,1,0,1.2435565865985811,0,0,5,1,1,0,1
VGM_open_1_p90_90,VGM,open,1,p90,90,0,2,1,0,0,1,0,0,0,0,0.3010299956639812,0,1,0,1,0,1.4142135623730951,0,1,0,1,0,1.2599210498948732,0,0,4,1,0,0,1
VGM_open_1_p96_96,VGM,open,1,p96,96,0,2,1,1,0,1,0,0,0,0,0.3010299956639812,0,1,1,1,0,1.4142135623730951,0,1,1,1,0,1.2599210498948732,0,0,4,1,1,0,1
VGM_open_4_p0_0,VGM,open,4,p0,0,1,3.266666666666667,3,1,1,1.865671641791045,0.27083521030723007,0,0.47712125471966244,0,0.5141048209728325,0,1.3658959117703826,1,1.7320508075688772,1,1.807392228230128,1,1.231057684495068,1,1.4422495703074083,1,1.4837757661276572,1,2,7,3,3,2,25
VGM_open_4_p06_6,VGM,open,4,p06,6,1,3,2.6666666666666665,1,1,1.865671641791045,0.27083521030723007,0,0.4259687322722811,0,0.47712125471966244,0,1.3658959117703826,1,1.632993161855452,1,1.7320508075688772,1,1.231057684495068,1,1.3867225487012693,1,1.4422495703074083,1,3,6,4,2,3,25
VGM_open_4_p12_12,VGM,open,4,p12,12,1,3,3.571428571428571,1,1,1.6989898989898993,0.23019079686434352,0,0.5528419686577808,0,0.47712125471966244,0,1.3034530674289349,1,1.889822365046136,1,1.7320508075688772,1,1.1932467649813872,1,1.5285535436643993,1,1.4422495703074083,1,3,6,5,2,4,29
VGM_open_4_p18_18,VGM,open,4,p18,18,1,2.5789473684210527,3,1,1,1.734513274336283,0.23917762787305627,0,0.47712125471966244,0,0.4114424790756847,0,1.317009215737036,1,1.7320508075688772,1,1.6059101370939324,1,1.2015058120440316,1,1.4422495703074083,1,1.3713474175732236,1,2,7,3,2,3,28
VGM_open_4_p24_24,VGM,open,4,p24,24,1,3.2,3,1,1,1.7737226277372267,0.24888570644190552,0,0.47712125471966244,0,0.505149978319906,0,1.3318117839008734,1,1.7320508075688772,1,1.7888543819998317,1,1.2104919402452656,1,1.4422495703074083,1,1.4736125994561546,1,1,8,3,1,3,27
VGM_open_4_p30_30,VGM,open,4,p30,30,0,2.5789473684210527,3,1,1,1.7245508982035926,0.23667601661164753,0,0.47712125471966244,0,0.4114424790756847,0,1.3132215723949987,1,1.7320508075688772,1,1.6059101370939324,0,1.199201065010168,1,1.4422495703074083,1,1.3713474175732236,0,0,7,3,1,3,24
VGM_open_4_p36_36,VGM,open,4,p36,36,1,3.5217391304347827,3,1,1,1.7978723404255321,0.25475885101397494,0,0.47712125471966244,0,0.5467571828610569,0,1.3408476201364314,1,1.7320508075688772,1,1.8766297265136729,1,1.2159609192072556,1,1.4422495703074083,1,1.5214314669345252,1,1,9,3,1,3,26
VGM_open_4_p42_42,VGM,open,4,p42,42,1,3.5217391304347827,1.7999999999999998,0,1,1.7737226277372267,0.24888570644190552,0,0.255272505103306,0,0.5467571828610569,0,1.3318117839008734,0,1.3416407864998738,1,1.8766297265136729,1,1.2104919402452656,0,1.21644039911468,1,1.5214314669345252,1,1,9,3,0,3,27
VGM_open_4_p48_48,VGM,open,4,p48,48,1,2.909090909090909,2.6666666666666665,0,1,1.8647450110864745,0.2706194539199516,0,0.4259687322722811,0,0.46375729316168096,0,1.3655566671092323,0,1.632993161855452,1,1.7056057308448835,1,1.2308538392713444,0,1.3867225487012693,1,1.4275317110072163,1,1,8,4,0,3,29
VGM_open_4_p54_54,VGM,open,4,p54,54,1,3.8461538461538454,2.6666666666666665,0,1,1.8145161290322585,0.2587608329491275,0,0.4259687322722811,0,0.5850266520291819,0,1.347039765200812,0,1.632993161855452,1,1.9611613513818402,1,1.2197016490347898,0,1.3867225487012693,1,1.566783120190969,1,1,10,4,0,3,30
VGM_open_4_p60_60,VGM,open,4,p60,60,1,3.789473684210526,2,0,1,1.856512141280353,0.26869779378508024,0,0.3010299956639812,0,0.5785788954784394,0,1.3625388586313247,0,1.4142135623730951,1,1.9466570535691503,1,1.2290397558180899,0,1.2599210498948732,1,1.5590485218356682,1,1,12,6,0,3,29
VGM_open_4_p66_66,VGM,open,4,p66,66,1,4.235294117647059,2,0,1,1.865671641791045,0.27083521030723007,0,0.3010299956639812,0,0.6268835750529945,0,1.3658959117703826,0,1.4142135623730951,1,2.0579830217101063,1,1.231057684495068,0,1.2599210498948732,1,1.6179354533623156,1,1,12,6,0,2,25
VGM_open_4_p72_72,VGM,open,4,p72,72,1,4.172413793103448,2.272727272727273,2,1,1.7811447811447814,0.25069922271797346,0.3010299956639812,0.35654732351381263,0,0.620387372417494,0,1.3345953623270168,1.4142135623730951,1.5075567228888183,1,2.0426487199475707,1,1.2121780276398861,1.2599210498948732,1.3147679471646476,1,1.6098884730563434,1,1,11,5,2,2,23
VGM_open_4_p78_78,VGM,open,4,p78,78,1,3.9032258064516134,2.1333333333333333,2,1,1.8927038626609443,0.27708266844181956,0.3010299956639812,0.32905871926422475,0,0.5914236764821774,0,1.3757557423688787,1.4142135623730951,1.4605934866804429,1,1.975658322294524,1,1.2369749063282491,1.2599210498948732,1.287319179474173,1,1.5744947812941628,1,1,11,8,2,2,21
VGM_open_4_p84_84,VGM,open,4,p84,84,1,5,2.380952380952381,2,1,2.03954802259887,0.3095339355438512,0.3010299956639812,0.37675070960209955,0,0.6989700043360189,0,1.4281274532053747,1.4142135623730951,1.5430334996209192,1,2.23606797749979,1,1.2681714695864945,1.2599210498948732,1.3353145150486625,1,1.7099759466766968,1,1,10,10,2,2,19
VGM_open_4_p90_90,VGM,open,4,p90,90,1,4.571428571428571,2.380952380952381,1,1,1.9395973154362411,0.2877115743442737,0,0.37675070960209955,0,0.6600519383056491,0,1.3926942648823686,1,1.5430334996209192,1,2.138089935299395,1,1.2471074054403315,1,1.3353145150486625,1,1.659653066732487,1,1,8,10,1,2,17
VGM_open_4_p96_96,VGM,open,4,p96,96,1,5,2.380952380952381,2,1,1.9395973154362411,0.2877115743442737,0.3010299956639812,0.37675070960209955,0,0.6989700043360189,0,1.3926942648823686,1.4142135623730951,1.5430334996209192,1,2.23606797749979,1,1.2471074054403315,1.2599210498948732,1.3353145150486625,1,1.7099759466766968,1,1,10,10,2,2,17
VGM_open_5_p0_0,VGM,open,5,p0,0,0,1,2,1.7999999999999998,1,6.25,0.7958800173440752,0.255272505103306,0.3010299956639812,0,0,0,2.5,1.3416407864998738,1.4142135623730951,1,1,0,1.8420157493201932,1.21644039911468,1.2599210498948732,1,1,0,0,1,2,6,3,10
VGM_open_5_p06_6,VGM,open,5,p06,6,0,1,1.6,1.9600000000000004,2.272727272727273,5.260869565217392,0.7210575342988572,0.29225607135647613,0.2041199826559248,0.35654732351381263,0,0,2.2936585546278225,1.4000000000000001,1.2649110640673518,1.5075567228888183,1,0,1.7392119527007062,1.2514649491351948,1.1696070952851465,1.3147679471646476,1,0,0,1,4,7,5,11
VGM_open_5_p12_12,VGM,open,5,p12,12,1,1,1.4705882352941173,2,2.272727272727273,5.260869565217392,0.7210575342988572,0.3010299956639812,0.16749108729376358,0.35654732351381263,0,0,2.2936585546278225,1.4142135623730951,1.2126781251816647,1.5075567228888183,1,1,1.7392119527007062,1.2599210498948732,1.1371830097629765,1.3147679471646476,1,1,1,1,5,6,5,11
VGM_open_5_p18_18,VGM,open,5,p18,18,0,1,1.7999999999999998,1.9600000000000004,2.272727272727273,6,0.7781512503836436,0.29225607135647613,0.255272505103306,0.35654732351381263,0,0,2.449489742783178,1.4000000000000001,1.3416407864998738,1.5075567228888183,1,0,1.8171205928321397,1.2514649491351948,1.21644039911468,1.3147679471646476,1,0,0,1,3,7,5,12
VGM_open_5_p24_24,VGM,open,5,p24,24,0,2,1.4705882352941173,1.6575342465753424,2.272727272727273,6,0.7781512503836436,0.21946251019599416,0.16749108729376358,0.35654732351381263,0.3010299956639812,0,2.449489742783178,1.2874526191574363,1.2126781251816647,1.5075567228888183,1.4142135623730951,0,1.8171205928321397,1.183461597836178,1.1371830097629765,1.3147679471646476,1.2599210498948732,0,0,2,5,11,5,12
VGM_open_5_p30_30,VGM,open,5,p30,30,0,2,1.7999999999999998,1.6575342465753424,2.571428571428571,6,0.7781512503836436,0.21946251019599416,0.255272505103306,0.4101744650890492,0.3010299956639812,0,2.449489742783178,1.2874526191574363,1.3416407864998738,1.6035674514745462,1.4142135623730951,0,1.8171205928321397,1.183461597836178,1.21644039911468,1.3700134211888826,1.2599210498948732,0,0,2,3,11,6,12
VGM_open_5_p36_36,VGM,open,5,p36,36,1,3,1.6,1.7241379310344829,3.266666666666667,6,0.7781512503836436,0.23657200643706275,0.2041199826559248,0.5141048209728325,0.47712125471966244,0,2.449489742783178,1.3130643285972257,1.2649110640673518,1.807392228230128,1.7320508075688772,1,1.8171205928321397,1.19910533569987,1.1696070952851465,1.4837757661276572,1.4422495703074083,1,1,3,4,10,7,12
VGM_open_5_p42_42,VGM,open,5,p42,42,1,3,1.6,1.8823529411764706,3.571428571428571,6,0.7781512503836436,0.27470105694163205,0.2041199826559248,0.5528419686577808,0.47712125471966244,0,2.449489742783178,1.3719886811400708,1.2649110640673518,1.889822365046136,1.7320508075688772,1,1.8171205928321397,1.2347158379972165,1.1696070952851465,1.5285535436643993,1.4422495703074083,1,1,3,4,8,5,12
VGM_open_5_p48_48,VGM,open,5,p48,48,1,3,1.6,1.8823529411764706,3.571428571428571,7.117647058823531,0.8523364489381763,0.27470105694163205,0.2041199826559248,0.5528419686577808,0.47712125471966244,0,2.667891875399663,1.3719886811400708,1.2649110640673518,1.889822365046136,1.7320508075688772,1,1.923588400904207,1.2347158379972165,1.1696070952851465,1.5285535436643993,1.4422495703074083,1,1,3,4,8,5,11
VGM_open_5_p54_54,VGM,open,5,p54,54,1,2,1,1.8823529411764706,3.571428571428571,7.117647058823531,0.8523364489381763,0.27470105694163205,0,0.5528419686577808,0.3010299956639812,0,2.667891875399663,1.3719886811400708,1,1.889822365046136,1.4142135623730951,1,1.923588400904207,1.2347158379972165,1,1.5285535436643993,1.2599210498948732,1,1,2,3,8,5,11
VGM_open_5_p60_60,VGM,open,5,p60,60,1,2,1,1.8823529411764706,2.6666666666666665,8,0.9030899869919435,0.27470105694163205,0,0.4259687322722811,0.3010299956639812,0,2.8284271247461903,1.3719886811400708,1,1.632993161855452,1.4142135623730951,1,2,1.2347158379972165,1,1.3867225487012693,1.2599210498948732,1,1,2,3,8,4,12
VGM_open_5_p66_66,VGM,open,5,p66,66,1,3,1,2.3333333333333335,2.6666666666666665,6.25,0.7958800173440752,0.36797678529459443,0,0.4259687322722811,0.47712125471966244,0,2.5,1.5275252316519468,1,1.632993161855452,1.7320508075688772,1,1.8420157493201932,1.3263524026321307,1,1.3867225487012693,1.4422495703074083,1,1,3,3,7,4,10
VGM_open_5_p72_72,VGM,open,5,p72,72,1,3,1,2.3333333333333335,2.6666666666666665,6,0.7781512503836436,0.36797678529459443,0,0.4259687322722811,0.47712125471966244,0,2.449489742783178,1.5275252316519468,1,1.632993161855452,1.7320508075688772,1,1.8171205928321397,1.3263524026321307,1,1.3867225487012693,1.4422495703074083,1,1,3,3,7,4,12
VGM_open_5_p78_78,VGM,open,5,p78,78,1,3,1,2.1333333333333333,2.6666666666666665,8.047619047619046,0.9056674098797541,0.32905871926422475,0,0.4259687322722811,0.47712125471966244,0,2.8368325730679005,1.4605934866804429,1,1.632993161855452,1.7320508075688772,1,2.0039604063823755,1.287319179474173,1,1.3867225487012693,1.4422495703074083,1,1,3,3,8,4,13
VGM_open_5_p84_84,VGM,open,5,p84,84,1,3,1,2.454545454545454,2.6666666666666665,7.199999999999999,0.8573324964312684,0.3899710790007622,0,0.4259687322722811,0.47712125471966244,0,2.6832815729997477,1.5666989036012804,1,1.632993161855452,1.7320508075688772,1,1.9309787692112594,1.3489329390678275,1,1.3867225487012693,1.4422495703074083,1,1,3,3,9,4,12
VGM_open_5_p90_90,VGM,open,5,p90,90,0,3,1,2.6666666666666665,2.6666666666666665,6.230769230769231,0.794541666571813,0.4259687322722811,0,0.4259687322722811,0.47712125471966244,0,2.4961508830135313,1.632993161855452,1,1.632993161855452,1.7320508075688772,0,1.8401245613895634,1.3867225487012693,1,1.3867225487012693,1.4422495703074083,0,0,3,3,8,4,9
VGM_open_5_p96_96,VGM,open,5,p96,96,0,3,1,2.6666666666666665,2.6666666666666665,5.5555555555555545,0.7447274948966939,0.4259687322722811,0,0.4259687322722811,0.47712125471966244,0,2.357022603955158,1.632993161855452,1,1.632993161855452,1.7320508075688772,0,1.7710976153043516,1.3867225487012693,1,1.3867225487012693,1.4422495703074083,0,0,3,3,8,4,10
VGM_open_6_p0_0,VGM,open,6,p0,0,1,3.457142857142857,0,1,1.6,6.759999999999998,0.8299466959416358,0,0,0.2041199826559248,0.5387173259661744,0,2.5999999999999996,1,0,1.2649110640673518,1.8593393604027364,1,1.8908143891965614,1,0,1.1696070952851465,1.512071897730358,1,5,11,0,42,4,13
VGM_open_6_p06_6,VGM,open,6,p06,6,1,3.789473684210526,0,1,1.6,6.759999999999998,0.8299466959416358,0,0,0.2041199826559248,0.5785788954784394,0,2.5999999999999996,1,0,1.2649110640673518,1.9466570535691503,1,1.8908143891965614,1,0,1.1696070952851465,1.5590485218356682,1,3,12,0,39,4,13
VGM_open_6_p12_12,VGM,open,6,p12,12,1,5,0,1.0475920679886686,1.6,6.818181818181818,0.8336685782334751,0.02019220143533168,0,0.2041199826559248,0.6989700043360189,0,2.6111648393354674,1.0235194516904251,0,1.2649110640673518,2.23606797749979,1,1.8962235068521665,1.0156188055228963,0,1.1696070952851465,1.7099759466766968,1,4,15,0,43,4,15
VGM_open_6_p18_18,VGM,open,6,p18,18,1,4.7407407407407405,0,1,1.6,7.538461538461539,0.8772827233856582,0,0,0.2041199826559248,0.6758462054888811,0,2.7456258919345764,1,0,1.2649110640673518,2.1773242158072694,1,1.960774157815673,1,0,1.1696070952851465,1.6798947331931642,1,2,16,0,28,4,14
VGM_open_6_p24_24,VGM,open,6,p24,24,1,5,0,1.0831889081455806,2.272727272727273,6.818181818181818,0.8336685782334751,0.034704204188343774,0,0.35654732351381263,0.6989700043360189,0,2.6111648393354674,1.0407636178045332,0,1.5075567228888183,2.23606797749979,1,1.8962235068521665,1.0269943824585444,0,1.3147679471646476,1.7099759466766968,1,3,15,0,25,5,15
VGM_open_6_p30_30,VGM,open,6,p30,30,1,5.12121212121212,0,1,2,6.818181818181818,0.8336685782334751,0,0,0.3010299956639812,0.7093727647357859,0,2.6111648393354674,1,0,1.4142135623730951,2.263009527424072,1,1.8962235068521665,1,0,1.2599210498948732,1.7236837535846625,1,4,13,0,22,6,15
VGM_open_6_p36_36,VGM,open,6,p36,36,1,5.730158730158731,2,1,2,6.818181818181818,0.8336685782334751,0,0.3010299956639812,0.3010299956639812,0.7581666524520763,0,2.6111648393354674,1,1.4142135623730951,1.4142135623730951,2.393774995725106,1,1.8962235068521665,1,1.2599210498948732,1.2599210498948732,1.7894609167145699,1,5,19,2,21,6,15
VGM_open_6_p42_42,VGM,open,6,p42,42,1,5.313253012048193,2,1,2,4.8999999999999995,0.6901960800285136,0,0.3010299956639812,0.3010299956639812,0.7253604970917646,0,2.2135943621178655,1,1.4142135623730951,1.4142135623730951,2.3050494597834974,1,1.6984992522418105,1,1.2599210498948732,1.2599210498948732,1.7449654497416942,1,6,21,2,18,6,14
VGM_open_6_p48_48,VGM,open,6,p48,48,1,5.08130081300813,2,1,1.4705882352941173,4.591836734693877,0.6619864380828487,0,0.3010299956639812,0.16749108729376358,0.7059749059046773,0,2.142857142857143,1,1.4142135623730951,1.2126781251816647,2.2541740866685807,1,1.662119122464687,1,1.2599210498948732,1.1371830097629765,1.7191943239705656,1,5,25,2,18,5,15
VGM_open_6_p54_54,VGM,open,6,p54,54,1,5.08130081300813,1,1,1.4705882352941173,5.12,0.7092699609758307,0,0,0.16749108729376358,0.7059749059046773,0,2.262741699796952,1,1,1.2126781251816647,2.2541740866685807,1,1.723547752025507,1,1,1.1371830097629765,1.7191943239705656,1,4,25,1,17,5,16
VGM_open_6_p60_60,VGM,open,6,p60,60,1,4.844961240310077,1,1,1.4705882352941173,4.591836734693877,0.6619864380828487,0,0,0.16749108729376358,0.6852903070448262,0,2.142857142857143,1,1,1.2126781251816647,2.2011272658140593,1,1.662119122464687,1,1,1.1371830097629765,1.6921158844362252,1,4,25,1,18,5,15
VGM_open_6_p66_66,VGM,open,6,p66,66,1,3.999999999999999,1,1,1.4705882352941173,6.125000000000001,0.7871060930365701,0,0,0.16749108729376358,0.6020599913279623,0,2.4748737341529163,1,1,1.2126781251816647,1.9999999999999998,1,1.829652855011486,1,1,1.1371830097629765,1.5874010519681994,1,4,20,1,16,5,14
VGM_open_6_p72_72,VGM,open,6,p72,72,1,3.6482758620689655,1,1,1.4705882352941173,6.125000000000001,0.7871060930365701,0,0,0.16749108729376358,0.5620876698002109,0,2.4748737341529163,1,1,1.2126781251816647,1.9100460366360192,1,1.829652855011486,1,1,1.1371830097629765,1.5394392547301952,1,4,23,1,15,5,14
VGM_open_6_p78_78,VGM,open,6,p78,78,1,3.5588235294117654,1,1,1.6,5.451612903225806,0.7365250107794008,0,0,0.2041199826559248,0.551306453274195,0,2.3348689263480735,1,1,1.2649110640673518,1.8864844365675975,1,1.759982448949656,1,1,1.1696070952851465,1.5267531255745825,1,4,22,1,15,4,13
VGM_open_6_p84_84,VGM,open,6,p84,84,1,3.7692307692307696,1,1,1.6,6,0.7781512503836436,0,0,0.2041199826559248,0.5762527277216769,0,2.449489742783178,1,1,1.2649110640673518,1.9414506867883021,1,1.8171205928321397,1,1,1.1696070952851465,1.5562674803943297,1,4,21,1,15,4,12
VGM_open_6_p90_90,VGM,open,6,p90,90,1,3.7692307692307696,0,1,1.6,5.5555555555555545,0.7447274948966939,0,0,0.2041199826559248,0.5762527277216769,0,2.357022603955158,1,0,1.2649110640673518,1.9414506867883021,1,1.7710976153043516,1,0,1.1696070952851465,1.5562674803943297,1,4,21,0,10,4,10
VGM_open_6_p96_96,VGM,open,6,p96,96,1,4.4,0,1,1.6,5.5555555555555545,0.7447274948966939,0,0,0.2041199826559248,0.6434526764861874,0,2.357022603955158,1,0,1.2649110640673518,2.0976176963403033,1,1.7710976153043516,1,0,1.1696070952851465,1.6386425412012917,1,4,22,0,13,4,10
VGM_open_7_p0_0,VGM,open,7,p0,0,1,1.942528735632184,0,1,1,1.3243243243243243,0.12199435596151867,0,0,0,0.28836745199505504,0,1.150792911137501,1,0,1,1.3937462952891333,1,1.0981578877215077,1,0,1,1.2477353632154522,1,11,13,0,6,1,7
VGM_open_7_p06_6,VGM,open,7,p06,6,1,1.771653543307087,0,1,1,1.28,0.10720996964786837,0,0,0,0.24837879715540573,0,1.131370849898476,1,0,1,1.3310347641241709,1,1.0857670466379625,1,0,1,1.2100210690744482,1,10,15,0,7,1,8
VGM_open_7_p12_12,VGM,open,7,p12,12,1,1.9393939393939394,1,1,1,1.588235294117647,0.20091484278071337,0,0,0,0.2876660341059997,0,1.2602520756252087,1,1,1,1.3926212476455828,1,1.1667333561984607,1,1,1,1.247063815527488,1,10,16,1,8,1,9
VGM_open_7_p18_18,VGM,open,7,p18,18,1,1.9393939393939394,1,1,1,1.28,0.10720996964786837,0,0,0,0.2876660341059997,0,1.131370849898476,1,1,1,1.3926212476455828,1,1.0857670466379625,1,1,1,1.247063815527488,1,8,16,1,7,1,8
VGM_open_7_p24_24,VGM,open,7,p24,24,1,2.169491525423729,0,1,1,1.3243243243243243,0.12199435596151867,0,0,0,0.33635795800572416,0,1.150792911137501,1,0,1,1.4729193886373173,1,1.0981578877215077,1,0,1,1.294551461447727,1,7,16,0,8,1,7
VGM_open_7_p30_30,VGM,open,7,p30,30,1,2.169491525423729,0,1,1,1.3243243243243243,0.12199435596151867,0,0,0,0.33635795800572416,0,1.150792911137501,1,0,1,1.4729193886373173,1,1.0981578877215077,1,0,1,1.294551461447727,1,6,16,0,7,1,7
VGM_open_7_p36_36,VGM,open,7,p36,36,1,3.1025641025641026,0,1.4705882352941173,1,1.3846153846153844,0.1413291527964692,0.16749108729376358,0,0,0.4917207632899509,0,1.176696810829104,1.2126781251816647,0,1,1.7614096918559585,1,1.1145760779590614,1.1371830097629765,0,1,1.4585016376485607,1,6,22,0,5,1,6
VGM_open_7_p42_42,VGM,open,7,p42,42,1,3.6464646464646475,0,1.7999999999999998,1,1.3846153846153844,0.1413291527964692,0.255272505103306,0,0,0.5618720073081082,0,1.176696810829104,1.3416407864998738,0,1,1.9095718489925033,1,1.1145760779590614,1.21644039911468,0,1,1.5391844569343622,1,6,19,0,3,1,6
VGM_open_7_p48_48,VGM,open,7,p48,48,1,4.587301587301587,0,1.7999999999999998,1,1.4705882352941173,0.16749108729376358,0.255272505103306,0,0,0.6615572933029661,0,1.2126781251816647,1.3416407864998738,0,1,2.141798680385621,1,1.1371830097629765,1.21644039911468,0,1,1.6615717425066228,1,5,17,0,3,1,5
VGM_open_7_p54_54,VGM,open,7,p54,54,1,4.266666666666667,0,1.6,1,1.3243243243243243,0.12199435596151867,0.2041199826559248,0,0,0.630088714928206,0,1.150792911137501,1.2649110640673518,0,1,2.065591117977289,1,1.0981578877215077,1.1696070952851465,0,1,1.6219205321529067,1,4,16,0,4,2,7
VGM_open_7_p60_60,VGM,open,7,p60,60,1,4.349397590361447,1,1.6,1,1.3243243243243243,0.12199435596151867,0.2041199826559248,0,0,0.6384291095295841,0,1.150792911137501,1.2649110640673518,1,1,2.085520939804117,1,1.0981578877215077,1.1696070952851465,1,1,1.6323365427106227,1,4,19,1,4,2,7
VGM_open_7_p66_66,VGM,open,7,p66,66,1,4.129032258064516,0,1.6,1,1.588235294117647,0.20091484278071337,0.2041199826559248,0,0,0.6158482758135957,0,1.2602520756252087,1.2649110640673518,0,1,2.032002032003048,1,1.1667333561984607,1.1696070952851465,0,1,1.6042895647628712,1,4,16,0,4,2,9
VGM_open_7_p72_72,VGM,open,7,p72,72,1,4.787234042553191,0,1.6,1,1.8059701492537312,0.2567105676156236,0.2041199826559248,0,0,0.680084660175645,0,1.3438638879193574,1.2649110640673518,0,1,2.187974872468418,1,1.2177837910391751,1.1696070952851465,0,1,1.6853685549012791,1,4,15,0,4,2,11
VGM_open_7_p78_78,VGM,open,7,p78,78,1,4.787234042553191,0,1.6,1,1.6842105263157894,0.226396377367077,0.2041199826559248,0,0,0.680084660175645,0,1.2977713690461004,1.2649110640673518,0,1,2.187974872468418,1,1.1897766985180058,1.1696070952851465,0,1,1.6853685549012791,1,4,15,0,4,2,8
VGM_open_7_p84_84,VGM,open,7,p84,84,1,4.787234042553191,0,1.6,1,1.6842105263157894,0.226396377367077,0.2041199826559248,0,0,0.680084660175645,0,1.2977713690461004,1.2649110640673518,0,1,2.187974872468418,1,1.1897766985180058,1.1696070952851465,0,1,1.6853685549012791,1,2,15,0,4,2,8
VGM_open_7_p90_90,VGM,open,7,p90,90,1,3.2,0,1.6,1,1.6842105263157894,0.226396377367077,0.2041199826559248,0,0,0.505149978319906,0,1.2977713690461004,1.2649110640673518,0,1,1.7888543819998317,1,1.1897766985180058,1.1696070952851465,0,1,1.4736125994561546,1,2,8,0,4,2,8
VGM_open_7_p96_96,VGM,open,7,p96,96,1,3.2,0,1.6,1,1.3424657534246576,0.12790321557203896,0.2041199826559248,0,0,0.505149978319906,0,1.1586482440433152,1.2649110640673518,0,1,1.7888543819998317,1,1.1031495830849263,1.1696070952851465,0,1,1.4736125994561546,1,2,8,0,4,3,14
VGM_open_8_p0_0,VGM,open,8,p0,0,1,1.6516853932584272,0,1,0,5.444444444444445,0.7359535705891888,0,0,0,0.21792732810326337,0,2.3333333333333335,1,0,0,1.2851791288604197,1,1.7592106959680256,1,0,0,1.1820679512305088,1,2,21,0,5,0,7
VGM_open_8_p06_6,VGM,open,8,p06,6,0,1.6516853932584272,0,1,0,5.444444444444445,0.7359535705891888,0,0,0,0.21792732810326337,0,2.3333333333333335,1,0,0,1.2851791288604197,0,1.7592106959680256,1,0,0,1.1820679512305088,0,0,21,0,6,0,7
VGM_open_8_p12_12,VGM,open,8,p12,12,0,1.8059701492537312,0,1,0,6.4,0.8061799739838872,0,0,0,0.2567105676156236,0,2.5298221281347035,1,0,0,1.3438638879193574,0,1.8566355334451115,1,0,0,1.2177837910391751,0,0,22,0,9,0,8
VGM_open_8_p18_18,VGM,open,8,p18,18,0,2.130434782608696,0,1,0,6.4,0.8061799739838872,0,0,0,0.3284682440109208,0,2.5298221281347035,1,0,0,1.4596008983995234,0,1.8566355334451115,1,0,0,1.286735890232801,0,0,21,0,13,0,8
VGM_open_8_p24_24,VGM,open,8,p24,24,0,2.03954802259887,0,1,0,6.230769230769231,0.794541666571813,0,0,0,0.3095339355438512,0,2.4961508830135313,1,0,0,1.4281274532053747,0,1.8401245613895634,1,0,0,1.2681714695864945,0,0,19,0,12,0,9
VGM_open_8_p30_30,VGM,open,8,p30,30,0,1.9882352941176475,0,1,0,6.230769230769231,0.794541666571813,0,0,0,0.2984677788993809,0,2.4961508830135313,1,0,0,1.4100479758212654,0,1.8401245613895634,1,0,0,1.257445756584216,0,0,13,0,13,0,9
VGM_open_8_p36_36,VGM,open,8,p36,36,0,4.05,0,1,0,4.545454545454545,0.6575773191777937,0,0,0,0.6074550232146685,0,2.1320071635561044,1,0,0,2.0124611797498106,0,1.65650381235981,1,0,0,1.5939878537739165,0,0,18,0,15,0,10
VGM_open_8_p42_42,VGM,open,8,p42,42,0,4.05,0,1,0,5.4,0.7323937598229685,0,0,0,0.6074550232146685,0,2.32379000772445,1,0,0,2.0124611797498106,0,1.7544106429277195,1,0,0,1.5939878537739165,0,0,18,0,13,0,9
VGM_open_8_p48_48,VGM,open,8,p48,48,0,4,0,1,0,6.25,0.7958800173440752,0,0,0,0.6020599913279624,0,2.5,1,0,0,2,0,1.8420157493201932,1,0,0,1.5874010519681994,0,0,16,0,13,0,10
